id,soldDate,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_42878223,5/24/2023,26.31562,-80.13277,738,1,1,https://www.zillow.com/homedetails/3087-Westbury-Cir-H-Deerfield-Beach-FL-33442/42878223_zpid/,3087 Westbury Cir #H,Deerfield Beach,FL,33442,97000
zpid_42878558,5/24/2023,26.306435,-80.129265,1000,2,2,https://www.zillow.com/homedetails/356-Richmond-Cres-F-Deerfield-Beach-FL-33442/42878558_zpid/,356 Richmond Cres #F,Deerfield Beach,FL,33442,141176
zpid_42883224,5/17/2023,26.314032,-80.140114,1300,2,2,https://www.zillow.com/homedetails/465-Keswick-Cres-C-Deerfield-Beach-FL-33442/42883224_zpid/,465 Keswick Cres #C,Deerfield Beach,FL,33442,240000
zpid_42883719,5/17/2023,26.306438,-80.142914,585,1,1,https://www.zillow.com/homedetails/160-Oakridge-Cir-K-Deerfield-Beach-FL-33442/42883719_zpid/,160 Oakridge Cir #K,Deerfield Beach,FL,33442,77500
zpid_42885468,5/31/2023,26.301958,-80.19692,2110,4,4,https://www.zillow.com/homedetails/5813-Eagle-Cay-Ln-Pompano-Beach-FL-33073/42885468_zpid/,5813 Eagle Cay Ln,Pompano Beach,FL,33073,580000
zpid_42885721,5/18/2023,26.308126,-80.1923,2789,4,4,https://www.zillow.com/homedetails/6424-Mallards-Way-Coconut-Creek-FL-33073/42885721_zpid/,6424 Mallards Way,Coconut Creek,FL,33073,760000
zpid_42885841,5/18/2023,26.30493,-80.193596,2075,4,4,https://www.zillow.com/homedetails/4851-Swans-Mnr-Coconut-Creek-FL-33073/42885841_zpid/,4851 Swans Mnr,Coconut Creek,FL,33073,615000
zpid_42885953,5/17/2023,26.292824,-80.1873,2242,4,4,https://www.zillow.com/homedetails/4732-NW-51st-St-Coconut-Creek-FL-33073/42885953_zpid/,4732 NW 51st St,Coconut Creek,FL,33073,635000
zpid_42886089,5/31/2023,26.292969,-80.18905,1864,4,4,https://www.zillow.com/homedetails/4972-NW-51st-St-Coconut-Creek-FL-33073/42886089_zpid/,4972 NW 51st St,Coconut Creek,FL,33073,657500
zpid_42886949,5/17/2023,26.295261,-80.18336,2675,4,4,https://www.zillow.com/homedetails/4405-NW-52nd-St-Coconut-Creek-FL-33073/42886949_zpid/,4405 NW 52nd St,Coconut Creek,FL,33073,635000
zpid_42888204,5/17/2023,26.301327,-80.1556,1098,2,2,https://www.zillow.com/homedetails/110-Liberty-Ct-Deerfield-Beach-FL-33442/42888204_zpid/,110 Liberty Ct,Deerfield Beach,FL,33442,305000
zpid_42890825,5/31/2023,26.291098,-80.131935,1230,2,2,https://www.zillow.com/homedetails/1936-Discovery-Cir-E-Deerfield-Beach-FL-33442/42890825_zpid/,1936 Discovery Cir E,Deerfield Beach,FL,33442,361000
zpid_42899608,6/1/2023,26.269749,-80.19601,1110,2,2,https://www.zillow.com/homedetails/3316-Celebration-Ln-168-Pompano-Beach-FL-33063/42899608_zpid/,3316 Celebration Ln #168,Pompano Beach,FL,33063,312000
