id,soldDate,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_43283212,for sale,26.019976,-80.21102,2438,3,2,https://www.zillow.com/homedetails/6129-Hayes-St-Hollywood-FL-33024/43283212_zpid/,6129 Hayes St,Hollywood,FL,33024,525000
zpid_43283609,for sale,26.02158,-80.20308,1774,3,2,https://www.zillow.com/homedetails/5731-Arthur-St-Hollywood-FL-33021/43283609_zpid/,5731 Arthur St,Hollywood,FL,33021,479000
zpid_43283752,for sale,26.030111,-80.20325,1218,3,2,https://www.zillow.com/homedetails/2231-N-57th-Way-Hollywood-FL-33021/43283752_zpid/,2231 N 57th Way,Hollywood,FL,33021,470000
zpid_43285225,for sale,26.007654,-80.20113,1651,3,2,https://www.zillow.com/homedetails/314-S-57th-Ave-Hollywood-FL-33023/43285225_zpid/,314 S 57th Ave,Hollywood,FL,33023,510000
zpid_43286279,for sale,26.01639,-80.218346,1973,3,1,https://www.zillow.com/homedetails/6472-Lincoln-St-Hollywood-FL-33024/43286279_zpid/,6472 Lincoln St,Hollywood,FL,33024,595000
zpid_43286778,for sale,26.013203,-80.22619,2060,4,3,https://www.zillow.com/homedetails/6920-Fillmore-St-Hollywood-FL-33024/43286778_zpid/,6920 Fillmore St,Hollywood,FL,33024,650000
zpid_43291174,for sale,26.00423,-80.26766,1170,2,2,https://www.zillow.com/homedetails/8960-S-Hollybrook-Blvd-APT-302-Hollywood-FL-33025/43291174_zpid/,8960 S Hollybrook Blvd APT 302,Hollywood,FL,33025,150000
zpid_43292749,for sale,26.011698,-80.28884,1008,2,2,https://www.zillow.com/homedetails/520-NW-106th-Ter-Pembroke-Pines-FL-33026/43292749_zpid/,520 NW 106th Ter,Pembroke Pines,FL,33026,375000
zpid_43297626,for sale,25.999289,-80.25805,1189,3,2,https://www.zillow.com/homedetails/1110-SW-86th-Ave-Pembroke-Pines-FL-33024/43297626_zpid/,1110 SW 86th Ave,Pembroke Pines,FL,33024,475000
zpid_43304863,for sale,25.975065,-80.207085,1504,3,3,https://www.zillow.com/homedetails/6017-SW-39th-St-Miramar-FL-33023/43304863_zpid/,6017 SW 39th St,Miramar,FL,33023,250000
zpid_43305882,for sale,25.983377,-80.2286,1471,4,2,https://www.zillow.com/homedetails/7071-SW-29th-St-Hollywood-FL-33023/43305882_zpid/,7071 SW 29th St,Hollywood,FL,33023,434900
zpid_43315756,for sale,26.037722,-80.13765,1144,2,2,https://www.zillow.com/homedetails/325-SE-11th-Ter-APT-301-Dania-Beach-FL-33004/43315756_zpid/,325 SE 11th Ter APT 301,Dania Beach,FL,33004,259500
zpid_43316635,for sale,26.033918,-80.154945,1010,3,2,https://www.zillow.com/homedetails/2344-Hope-St-Hollywood-FL-33020/43316635_zpid/,2344 Hope St,Hollywood,FL,33020,238360
zpid_43316812,for sale,26.035223,-80.18326,1854,4,3,https://www.zillow.com/homedetails/3905-Farragut-St-Hollywood-FL-33021/43316812_zpid/,3905 Farragut St,Hollywood,FL,33021,545000
zpid_43317541,for sale,26.034931,-80.17707,1889,4,3,https://www.zillow.com/homedetails/3326-Farragut-St-6G-Hollywood-FL-33021/43317541_zpid/,3326 Farragut St #6G,Hollywood,FL,33021,399999
zpid_43317584,for sale,26.036098,-80.176216,1889,4,3,https://www.zillow.com/homedetails/3301-Simms-St-12B-Hollywood-FL-33021/43317584_zpid/,3301 Simms St #12B,Hollywood,FL,33021,583000
zpid_43318092,for sale,26.039614,-80.179985,1238,2,2,https://www.zillow.com/homedetails/3204-Arbor-Ln-2404-Hollywood-FL-33021/43318092_zpid/,3204 Arbor Ln #2404,Hollywood,FL,33021,399900
zpid_43320866,for sale,26.013037,-80.183,1987,3,3,https://www.zillow.com/homedetails/307-N-Rainbow-Dr-Hollywood-FL-33021/43320866_zpid/,307 N Rainbow Dr,Hollywood,FL,33021,700000
zpid_43323682,for sale,26.029264,-80.19586,1618,3,2,https://www.zillow.com/homedetails/2101-N-52nd-Ave-Hollywood-FL-33021/43323682_zpid/,2101 N 52nd Ave,Hollywood,FL,33021,926000
zpid_43324166,for sale,26.026176,-80.1978,1558,3,3,https://www.zillow.com/homedetails/1801-N-54th-Ave-Hollywood-FL-33021/43324166_zpid/,1801 N 54th Ave,Hollywood,FL,33021,749000
zpid_43324188,for sale,26.026617,-80.19984,1678,4,2,https://www.zillow.com/homedetails/1831-N-56th-Ave-Hollywood-FL-33021/43324188_zpid/,1831 N 56th Ave,Hollywood,FL,33021,860000
zpid_43324252,for sale,26.023588,-80.1982,1522,3,2,https://www.zillow.com/homedetails/5405-McKinley-St-Hollywood-FL-33021/43324252_zpid/,5405 McKinley St,Hollywood,FL,33021,600000
zpid_43325002,for sale,26.011812,-80.18063,615,1,1,https://www.zillow.com/homedetails/3701-Tyler-St-APT-210-Hollywood-FL-33021/43325002_zpid/,3701 Tyler St APT 210,Hollywood,FL,33021,135000
zpid_43325688,for sale,26.021156,-80.16907,1675,3,2,https://www.zillow.com/homedetails/3046-Garfield-St-Hollywood-FL-33021/43325688_zpid/,3046 Garfield St,Hollywood,FL,33021,510000
zpid_43325745,for sale,26.02591,-80.17355,1273,3,2,https://www.zillow.com/homedetails/3209-Taft-St-Hollywood-FL-33021/43325745_zpid/,3209 Taft St,Hollywood,FL,33021,509900
zpid_43326689,for sale,26.021072,-80.160545,1112,3,1,https://www.zillow.com/homedetails/2626-Garfield-St-Hollywood-FL-33020/43326689_zpid/,2626 Garfield St,Hollywood,FL,33020,425000
zpid_43327641,for sale,26.026588,-80.16104,1392,3,2,https://www.zillow.com/homedetails/2640-Wilson-St-Hollywood-FL-33020/43327641_zpid/,2640 Wilson St,Hollywood,FL,33020,575000
zpid_43328838,for sale,26.028927,-80.13546,1957,3,2,https://www.zillow.com/homedetails/1406-Coolidge-St-Hollywood-FL-33020/43328838_zpid/,1406 Coolidge St,Hollywood,FL,33020,739000
zpid_43331048,for sale,26.027142,-80.12449,1604,3,3,https://www.zillow.com/homedetails/1765-Weeping-Willow-Way-Hollywood-FL-33019/43331048_zpid/,1765 Weeping Willow Way,Hollywood,FL,33019,617000
zpid_43331815,for sale,26.028318,-80.11538,262,1,1,https://www.zillow.com/homedetails/322-Harding-St-B202-Hollywood-FL-33019/43331815_zpid/,322 Harding St #B202,Hollywood,FL,33019,270000
zpid_43333158,for sale,26.008638,-80.11603,638,1,1,https://www.zillow.com/homedetails/300-Oregon-St-APT-109-Hollywood-FL-33019/43333158_zpid/,300 Oregon St APT 109,Hollywood,FL,33019,399900
zpid_43333660,for sale,26.01473,-80.116394,540,1,1,https://www.zillow.com/homedetails/322-Taylor-St-2I-Hollywood-FL-33019/43333660_zpid/,322 Taylor St #2I,Hollywood,FL,33019,239000
zpid_43333685,for sale,26.007046,-80.11629,500,1,1,https://www.zillow.com/homedetails/901-S-Surf-Rd-APT-306-Hollywood-FL-33019/43333685_zpid/,901 S Surf Rd APT 306,Hollywood,FL,33019,299900
zpid_43335867,for sale,26.006205,-80.14353,1332,2,2,https://www.zillow.com/homedetails/1811-Jefferson-St-APT-601-Hollywood-FL-33020/43335867_zpid/,1811 Jefferson St APT 601,Hollywood,FL,33020,209900
zpid_43336622,for sale,26.01396,-80.15836,877,2,1,https://www.zillow.com/homedetails/2535-Taylor-St-Hollywood-FL-33020/43336622_zpid/,2535 Taylor St,Hollywood,FL,33020,535000
zpid_43339446,for sale,26.007593,-80.18105,1100,2,2,https://www.zillow.com/homedetails/412-S-Luna-Ct-APT-12-Hollywood-FL-33021/43339446_zpid/,412 S Luna Ct APT 12,Hollywood,FL,33021,195000
zpid_43340179,for sale,25.99095,-80.19365,720,2,1,https://www.zillow.com/homedetails/5013-SW-22nd-St-Hollywood-FL-33023/43340179_zpid/,5013 SW 22nd St,Hollywood,FL,33023,360000
zpid_43344495,for sale,25.992142,-80.15322,1498,4,2,https://www.zillow.com/homedetails/608-NW-5th-Ave-Hallandale-FL-33009/43344495_zpid/,608 NW 5th Ave,Hallandale,FL,33009,450000
zpid_43351025,for sale,25.99385,-80.121185,1130,2,4,https://www.zillow.com/homedetails/600-Parkview-Dr-APT-819-Hallandale-FL-33009/43351025_zpid/,600 Parkview Dr APT 819,Hallandale,FL,33009,379000
zpid_43359451,for sale,25.982721,-80.12365,1311,2,2,https://www.zillow.com/homedetails/137-Golden-Isles-Dr-APT-1510-Hallandale-FL-33009/43359451_zpid/,137 Golden Isles Dr APT 1510,Hallandale,FL,33009,320000
zpid_43364706,for sale,25.98502,-80.12703,1120,2,2,https://www.zillow.com/homedetails/2200-Diana-Dr-APT-216-Hallandale-FL-33009/43364706_zpid/,2200 Diana Dr APT 216,Hallandale,FL,33009,285000
zpid_43366863,for sale,25.983053,-80.14533,770,1,2,https://www.zillow.com/homedetails/215-SE-3rd-Ave-APT-304D-Hallandale-Beach-FL-33009/43366863_zpid/,215 SE 3rd Ave APT 304D,Hallandale Beach,FL,33009,122000
zpid_43750601,for sale,26.178802,-81.68921,800,2,2,https://www.zillow.com/homedetails/4306-27th-Ct-SW-APT-103-Naples-FL-34116/43750601_zpid/,4306 27th Ct SW APT 103,Naples,FL,34116,215000
zpid_43762796,for sale,26.227858,-81.537315,1980,4,3,https://www.zillow.com/homedetails/3461-2nd-Ave-SE-Naples-FL-34117/43762796_zpid/,3461 2nd Ave SE,Naples,FL,34117,529000
zpid_43763021,for sale,26.204094,-81.55109,1690,3,2,https://www.zillow.com/homedetails/2760-14th-Ave-SE-Naples-FL-34117/43763021_zpid/,2760 14th Ave SE,Naples,FL,34117,506000
zpid_43806592,for sale,25.84562,-80.205666,1274,3,2,https://www.zillow.com/homedetails/7714-NW-5th-Ave-Miami-FL-33150/43806592_zpid/,7714 NW 5th Ave,Miami,FL,33150,375000
zpid_43807008,for sale,25.83754,-80.196884,1402,2,2,https://www.zillow.com/homedetails/10-NW-68th-Ter-Miami-FL-33150/43807008_zpid/,10 NW 68th Ter,Miami,FL,33150,445000
zpid_43807086,for sale,25.838682,-80.1985,2022,5,3,https://www.zillow.com/homedetails/97-NW-69th-St-Miami-FL-33150/43807086_zpid/,97 NW 69th St,Miami,FL,33150,550000
zpid_43807298,for sale,25.835278,-80.19716,1183,3,2,https://www.zillow.com/homedetails/40-NW-65th-St-Miami-FL-33150/43807298_zpid/,40 NW 65th St,Miami,FL,33150,648000
zpid_43807559,for sale,25.837507,-80.20774,1122,3,2,https://www.zillow.com/homedetails/6845-NW-6th-Ct-Miami-FL-33150/43807559_zpid/,6845 NW 6th Ct,Miami,FL,33150,450000
zpid_43807798,for sale,25.837257,-80.19869,824,2,1,https://www.zillow.com/homedetails/121-NW-68th-St-Miami-FL-33150/43807798_zpid/,121 NW 68th St,Miami,FL,33150,525000
zpid_43807899,for sale,25.827757,-80.20461,1081,3,2,https://www.zillow.com/homedetails/5647-NW-5th-Ct-Miami-FL-33127/43807899_zpid/,5647 NW 5th Ct,Miami,FL,33127,550000
zpid_43808294,for sale,25.82617,-80.199844,1680,3,2,https://www.zillow.com/homedetails/5501-NW-2nd-Ave-Miami-FL-33127/43808294_zpid/,5501 NW 2nd Ave,Miami,FL,33127,1150000
zpid_43808670,for sale,25.827164,-80.21519,2073,4,2,https://www.zillow.com/homedetails/1141-NW-56th-St-Miami-FL-33127/43808670_zpid/,1141 NW 56th St,Miami,FL,33127,549000
zpid_43808741,for sale,25.830116,-80.214066,2072,3,3,https://www.zillow.com/homedetails/1091-NW-59th-St-Miami-FL-33127/43808741_zpid/,1091 NW 59th St,Miami,FL,33127,724900
zpid_43809015,for sale,25.83651,-80.22228,974,3,1,https://www.zillow.com/homedetails/1460-NW-68th-Ter-Miami-FL-33147/43809015_zpid/,1460 NW 68th Ter,Miami,FL,33147,360000
zpid_43809699,for sale,25.833408,-80.21432,1044,3,2,https://www.zillow.com/homedetails/1084-NW-64th-St-Miami-FL-33150/43809699_zpid/,1084 NW 64th St,Miami,FL,33150,430000
zpid_43810021,for sale,25.825205,-80.2186,2380,3,2,https://www.zillow.com/homedetails/5428-NW-13th-Ave-Miami-FL-33142/43810021_zpid/,5428 NW 13th Ave,Miami,FL,33142,650000
zpid_43810846,for sale,,,1458,4,2,https://www.zillow.com/homedetails/Miami-FL-33142/43810846_zpid/,(undisclosed Address),Miami,FL,33142,575000
zpid_43811125,for sale,25.822678,-80.22734,1345,3,2,https://www.zillow.com/homedetails/1830-NW-52nd-St-Miami-FL-33142/43811125_zpid/,1830 NW 52nd St,Miami,FL,33142,374000
zpid_43812877,for sale,25.8162,-80.21684,1167,3,1,https://www.zillow.com/homedetails/1244-NW-45th-St-Miami-FL-33142/43812877_zpid/,1244 NW 45th St,Miami,FL,33142,425000
zpid_43813545,for sale,25.818445,-80.208824,1564,4,2,https://www.zillow.com/homedetails/745-NW-47th-St-Miami-FL-33127/43813545_zpid/,745 NW 47th St,Miami,FL,33127,520000
zpid_43815156,for sale,25.813532,-80.19815,1244,3,2,https://www.zillow.com/homedetails/125-NW-40th-St-Miami-FL-33127/43815156_zpid/,125 NW 40th St,Miami,FL,33127,650000
zpid_43817491,for sale,25.798788,-80.225365,795,3,1,https://www.zillow.com/homedetails/2323-NW-18th-Ave-Miami-FL-33142/43817491_zpid/,2323 NW 18th Ave,Miami,FL,33142,330000
zpid_43818235,for sale,25.800844,-80.23245,1350,2,2,https://www.zillow.com/homedetails/2643-NW-22nd-Ct-Miami-FL-33142/43818235_zpid/,2643 NW 22nd Ct,Miami,FL,33142,459000
zpid_43820582,for sale,25.7811,-80.26838,1664,4,2,https://www.zillow.com/homedetails/4413-NW-9th-St-Miami-FL-33126/43820582_zpid/,4413 NW 9th St,Miami,FL,33126,624000
zpid_43820884,for sale,25.790634,-80.267136,750,2,1,https://www.zillow.com/homedetails/4275-NW-South-Tamiami-Canal-Dr-2-301-Miami-FL-33126/43820884_zpid/,4275 NW South Tamiami Canal Dr #2-301,Miami,FL,33126,270000
zpid_43821151,for sale,25.783937,-80.25343,1689,6,5,https://www.zillow.com/homedetails/3554-NW-12th-Ter-Miami-FL-33125/43821151_zpid/,3554 NW 12th Ter,Miami,FL,33125,685000
zpid_43821459,for sale,25.790909,-80.25024,946,2,1,https://www.zillow.com/homedetails/1730-NW-33rd-Ave-Miami-FL-33125/43821459_zpid/,1730 NW 33rd Ave,Miami,FL,33125,500000
zpid_43821766,for sale,25.793827,-80.24829,1553,3,2,https://www.zillow.com/homedetails/3210-NW-20th-St-Miami-FL-33142/43821766_zpid/,3210 NW 20th St,Miami,FL,33142,624900
zpid_43822519,for sale,25.78193,-80.23995,1948,6,4,https://www.zillow.com/homedetails/991-NW-27th-Ct-Miami-FL-33125/43822519_zpid/,991 NW 27th Ct,Miami,FL,33125,575000
zpid_43823835,for sale,25.793488,-80.23078,1437,3,2,https://www.zillow.com/homedetails/2161-NW-19th-St-Miami-FL-33125/43823835_zpid/,2161 NW 19th St,Miami,FL,33125,450000
zpid_43824571,for sale,25.781904,-80.223656,1322,4,3,https://www.zillow.com/homedetails/860-NW-17th-Ct-Miami-FL-33125/43824571_zpid/,860 NW 17th Ct,Miami,FL,33125,675000
zpid_43825504,for sale,25.785172,-80.22656,1000,2,2,https://www.zillow.com/homedetails/1901-NW-South-River-Dr-APT-16B-Miami-FL-33125/43825504_zpid/,1901 NW South River Dr APT 16B,Miami,FL,33125,330000
zpid_43825547,for sale,25.785172,-80.22656,1000,2,2,https://www.zillow.com/homedetails/1901-NW-South-River-Dr-APT-60F-Miami-FL-33125/43825547_zpid/,1901 NW South River Dr APT 60F,Miami,FL,33125,379000
zpid_43826178,for sale,25.793783,-80.20004,1175,3,2,https://www.zillow.com/homedetails/1921-NW-3rd-Ave-Miami-FL-33136/43826178_zpid/,1921 NW 3rd Ave,Miami,FL,33136,699000
zpid_43826685,for sale,25.78109,-80.19864,1037,2,2,https://www.zillow.com/homedetails/269-NW-7th-St-APT-320J-Miami-FL-33136/43826685_zpid/,269 NW 7th St APT 320J,Miami,FL,33136,369900
zpid_43827009,for sale,25.85115,-80.18102,1053,2,1,https://www.zillow.com/homedetails/761-NE-82nd-Ter-Miami-FL-33138/43827009_zpid/,761 NE 82nd Ter,Miami,FL,33138,799996
zpid_43827697,for sale,25.84397,-80.17373,2906,4,5,https://www.zillow.com/homedetails/1161-Belle-Meade-Island-Dr-Miami-FL-33138/43827697_zpid/,1161 Belle Meade Island Dr,Miami,FL,33138,9500000
zpid_43827968,for sale,25.840546,-80.1871,1990,3,3,https://www.zillow.com/homedetails/443-NE-71st-St-Miami-FL-33138/43827968_zpid/,443 NE 71st St,Miami,FL,33138,1200000
zpid_43828132,for sale,25.853464,-80.18008,2013,4,4,https://www.zillow.com/homedetails/8430-E-Dixie-Hwy-Miami-FL-33138/43828132_zpid/,8430 E Dixie Hwy,Miami,FL,33138,999999
zpid_43828459,for sale,25.851746,-80.173164,2610,4,3,https://www.zillow.com/homedetails/1230-NE-83rd-St-Miami-FL-33138/43828459_zpid/,1230 NE 83rd St,Miami,FL,33138,2465000
zpid_43829087,for sale,25.831472,-80.18675,1496,3,3,https://www.zillow.com/homedetails/5985-NE-4th-Ct-Miami-FL-33137/43829087_zpid/,5985 NE 4th Ct,Miami,FL,33137,1194600
zpid_43829090,for sale,25.831167,-80.186264,2613,3,3,https://www.zillow.com/homedetails/5954-NE-5th-Ave-Miami-FL-33137/43829090_zpid/,5954 NE 5th Ave,Miami,FL,33137,2490000
zpid_43829422,for sale,25.837172,-80.180405,2957,3,4,https://www.zillow.com/homedetails/720-NE-69th-St-APT-22N-Miami-FL-33138/43829422_zpid/,720 NE 69th St APT 22N,Miami,FL,33138,1125000
zpid_43829776,for sale,25.83887,-80.18001,1219,2,2,https://www.zillow.com/homedetails/780-NE-69th-St-APT-2308-Miami-FL-33138/43829776_zpid/,780 NE 69th St APT 2308,Miami,FL,33138,479000
zpid_43829815,for sale,25.83887,-80.18001,1316,2,2,https://www.zillow.com/homedetails/780-NE-69th-St-APT-1610-Miami-FL-33138/43829815_zpid/,780 NE 69th St APT 1610,Miami,FL,33138,449000
zpid_43832745,for sale,25.791523,-80.18616,985,1,2,https://www.zillow.com/homedetails/1717-N-Bayshore-Dr-A-2952-Miami-FL-33132/43832745_zpid/,1717 N Bayshore Dr #A-2952,Miami,FL,33132,395000
zpid_43832873,for sale,25.791523,-80.18616,1827,3,3,https://www.zillow.com/homedetails/1717-N-Bayshore-Dr-A-2956-Miami-FL-33132/43832873_zpid/,1717 N Bayshore Dr #A-2956,Miami,FL,33132,695000
zpid_43833330,for sale,25.790186,-80.1857,380,Studio,1,https://www.zillow.com/homedetails/555-NE-15th-St-APT-406-Miami-FL-33132/43833330_zpid/,555 NE 15th St APT 406,Miami,FL,33132,205000
zpid_43833486,for sale,25.790186,-80.1857,890,1,2,https://www.zillow.com/homedetails/555-NE-15th-St-PENTHOUSE-D-Miami-FL-33132/43833486_zpid/,555 NE 15th St PENTHOUSE D,Miami,FL,33132,395000
zpid_43835237,for sale,25.766573,-80.3034,1620,3,2,https://www.zillow.com/homedetails/6610-SW-4th-St-Miami-FL-33144/43835237_zpid/,6610 SW 4th St,Miami,FL,33144,620000
zpid_43835244,for sale,25.765652,-80.303314,1470,2,1,https://www.zillow.com/homedetails/516-SW-66th-Ave-Miami-FL-33144/43835244_zpid/,516 SW 66th Ave,Miami,FL,33144,470000
zpid_43837803,for sale,25.770187,-80.21867,2143,4,2,https://www.zillow.com/homedetails/1436-SW-3rd-St-Miami-FL-33135/43837803_zpid/,1436 SW 3rd St,Miami,FL,33135,645000
zpid_43837928,for sale,25.77197,-80.22175,690,2,1,https://www.zillow.com/homedetails/1620-SW-1st-St-APT-12-Miami-FL-33135/43837928_zpid/,1620 SW 1st St APT 12,Miami,FL,33135,214900
zpid_43838101,for sale,25.772875,-80.212555,706,2,2,https://www.zillow.com/homedetails/1051-SW-1st-St-APT-401-Miami-FL-33130/43838101_zpid/,1051 SW 1st St APT 401,Miami,FL,33130,300000
zpid_43838451,for sale,25.776854,-80.2252,1908,4,2,https://www.zillow.com/homedetails/1822-NW-4th-St-Miami-FL-33125/43838451_zpid/,1822 NW 4th St,Miami,FL,33125,715000
zpid_43842000,for sale,25.766249,-80.24727,1305,4,2,https://www.zillow.com/homedetails/630-SW-32nd-Ave-Miami-FL-33135/43842000_zpid/,630 SW 32nd Ave,Miami,FL,33135,549000
zpid_43842901,for sale,25.777222,-80.25942,1804,4,4,https://www.zillow.com/homedetails/3894-NW-5th-St-Miami-FL-33126/43842901_zpid/,3894 NW 5th St,Miami,FL,33126,715000
zpid_43843534,for sale,25.764914,-80.265915,1837,4,2,https://www.zillow.com/homedetails/4320-SW-7th-St-Miami-FL-33134/43843534_zpid/,4320 SW 7th St,Miami,FL,33134,699900
zpid_43844467,for sale,25.775616,-80.26425,972,2,2,https://www.zillow.com/homedetails/300-NW-42nd-Ave-APT-402-Miami-FL-33126/43844467_zpid/,300 NW 42nd Ave APT 402,Miami,FL,33126,340000
zpid_43844491,for sale,25.775616,-80.26425,972,2,2,https://www.zillow.com/homedetails/300-NW-42nd-Ave-APT-802-Miami-FL-33126/43844491_zpid/,300 NW 42nd Ave APT 802,Miami,FL,33126,355000
zpid_43845842,for sale,25.773962,-80.27409,1265,3,2,https://www.zillow.com/homedetails/227-NW-48th-Ct-Miami-FL-33126/43845842_zpid/,227 NW 48th Ct,Miami,FL,33126,560000
zpid_43847256,for sale,25.761541,-80.24362,1191,3,2,https://www.zillow.com/homedetails/3031-SW-12th-St-Miami-FL-33135/43847256_zpid/,3031 SW 12th St,Miami,FL,33135,499900
zpid_43847505,for sale,25.759245,-80.24221,2027,4,2,https://www.zillow.com/homedetails/2978-SW-14th-St-Miami-FL-33145/43847505_zpid/,2978 SW 14th St,Miami,FL,33145,985000
zpid_43848779,for sale,25.751925,-80.24327,1810,3,2,https://www.zillow.com/homedetails/3045-SW-21st-St-Miami-FL-33145/43848779_zpid/,3045 SW 21st St,Miami,FL,33145,690000
zpid_43849957,for sale,25.75759,-80.23637,1374,3,2,https://www.zillow.com/homedetails/1601-SW-25th-Ave-Miami-FL-33145/43849957_zpid/,1601 SW 25th Ave,Miami,FL,33145,600000
zpid_43850220,for sale,25.758373,-80.22557,1603,3,3,https://www.zillow.com/homedetails/1859-SW-16th-St-Miami-FL-33145/43850220_zpid/,1859 SW 16th St,Miami,FL,33145,1099000
zpid_43850700,for sale,25.762077,-80.22904,738,2,1,https://www.zillow.com/homedetails/2127-SW-11th-Ter-Miami-FL-33135/43850700_zpid/,2127 SW 11th Ter,Miami,FL,33135,580000
zpid_43850770,for sale,25.755482,-80.23089,1583,3,2,https://www.zillow.com/homedetails/2214-SW-17th-Ter-Miami-FL-33145/43850770_zpid/,2214 SW 17th Ter,Miami,FL,33145,800000
zpid_43852650,for sale,25.763111,-80.23574,1344,3,3,https://www.zillow.com/homedetails/2449-SW-11th-St-2-A-Miami-FL-33135/43852650_zpid/,2449 SW 11th St #2-A,Miami,FL,33135,500000
zpid_43853748,for sale,25.746885,-80.21425,6320,7,8,https://www.zillow.com/homedetails/30-Samana-Dr-Miami-FL-33133/43853748_zpid/,30 Samana Dr,Miami,FL,33133,2875000
zpid_43853934,for sale,25.742783,-80.22138,4575,6,5,https://www.zillow.com/homedetails/2721-SW-17th-Ave-Miami-FL-33133/43853934_zpid/,2721 SW 17th Ave,Miami,FL,33133,6399999
zpid_43854429,for sale,25.736145,-80.21826,2398,3,2,https://www.zillow.com/homedetails/3-Grove-Isle-Dr-C902-Miami-FL-33133/43854429_zpid/,3 Grove Isle Dr #C902,Miami,FL,33133,1900000
zpid_43854544,for sale,25.736145,-80.21826,2614,3,3,https://www.zillow.com/homedetails/3-Grove-Isle-Dr-C909-Miami-FL-33133/43854544_zpid/,3 Grove Isle Dr #C909,Miami,FL,33133,1699000
zpid_43855196,for sale,25.7461,-80.23617,918,3,2,https://www.zillow.com/homedetails/2450-SW-25th-Ave-Miami-FL-33145/43855196_zpid/,2450 SW 25th Ave,Miami,FL,33145,684000
zpid_43855329,for sale,25.74351,-80.23237,1161,3,2,https://www.zillow.com/homedetails/2315-SW-26th-Ter-Miami-FL-33133/43855329_zpid/,2315 SW 26th Ter,Miami,FL,33133,799500
zpid_43855555,for sale,25.739704,-80.231606,775,3,2,https://www.zillow.com/homedetails/2791-Kirk-St-Miami-FL-33133/43855555_zpid/,2791 Kirk St,Miami,FL,33133,1325000
zpid_43855860,for sale,25.748215,-80.22295,3603,4,5,https://www.zillow.com/homedetails/1750-SW-23rd-Ter-Miami-FL-33145/43855860_zpid/,1750 SW 23rd Ter,Miami,FL,33145,2400000
zpid_43855964,for sale,25.74178,-80.22294,2181,3,2,https://www.zillow.com/homedetails/1755-Tigertail-Ave-Miami-FL-33133/43855964_zpid/,1755 Tigertail Ave,Miami,FL,33133,3700000
zpid_43856043,for sale,25.737617,-80.2237,1400,3,3,https://www.zillow.com/homedetails/3531-Vista-Ct-Miami-FL-33133/43856043_zpid/,3531 Vista Ct,Miami,FL,33133,2175000
zpid_43856240,for sale,25.744785,-80.2237,2945,4,5,https://www.zillow.com/homedetails/1769-Wa-Kee-Na-Dr-Miami-FL-33133/43856240_zpid/,1769 Wa Kee Na Dr,Miami,FL,33133,2649000
zpid_43856441,for sale,25.736889,-80.235794,2372,6,5,https://www.zillow.com/homedetails/2540-Inagua-Ave-Miami-FL-33133/43856441_zpid/,2540 Inagua Ave,Miami,FL,33133,2499000
zpid_43856724,for sale,25.746937,-80.22368,2392,4,3,https://www.zillow.com/homedetails/1791-SW-24th-Ter-Miami-FL-33145/43856724_zpid/,1791 SW 24th Ter,Miami,FL,33145,1325000
zpid_43856775,for sale,25.744745,-80.22259,2403,4,3,https://www.zillow.com/homedetails/1728-Wa-Kee-Na-Dr-Miami-FL-33133/43856775_zpid/,1728 Wa Kee Na Dr,Miami,FL,33133,2795000
zpid_43856984,for sale,25.743483,-80.23024,702,1,1,https://www.zillow.com/homedetails/2690-SW-22nd-Ave-APT-308-Miami-FL-33133/43856984_zpid/,2690 SW 22nd Ave APT 308,Miami,FL,33133,296000
zpid_43857644,for sale,25.74795,-80.24476,978,2,1,https://www.zillow.com/homedetails/3154-SW-23rd-St-Miami-FL-33145/43857644_zpid/,3154 SW 23rd St,Miami,FL,33145,525000
zpid_43860355,for sale,25.721376,-80.26112,2106,3,2,https://www.zillow.com/homedetails/3721-S-Le-Jeune-Rd-Miami-FL-33146/43860355_zpid/,3721 S Le Jeune Rd,Miami,FL,33146,1400000
zpid_43860744,for sale,25.732145,-80.24992,1500,4,2,https://www.zillow.com/homedetails/3161-Hibiscus-St-Miami-FL-33133/43860744_zpid/,3161 Hibiscus St,Miami,FL,33133,990000
zpid_43861490,for sale,25.733831,-80.23926,1212,2,2,https://www.zillow.com/homedetails/2869-Shipping-Ave-Miami-FL-33133/43861490_zpid/,2869 Shipping Ave,Miami,FL,33133,1199000
zpid_43862485,for sale,25.728462,-80.23895,1200,2,2,https://www.zillow.com/homedetails/2843-S-Bayshore-Dr-APT-4E-Miami-FL-33133/43862485_zpid/,2843 S Bayshore Dr APT 4E,Miami,FL,33133,1177000
zpid_43863053,for sale,25.727268,-80.239914,620,1,1,https://www.zillow.com/homedetails/2951-S-Bayshore-Dr-911-Miami-FL-33133/43863053_zpid/,2951 S Bayshore Dr #911,Miami,FL,33133,580000
zpid_43863059,for sale,25.727268,-80.239914,680,1,1,https://www.zillow.com/homedetails/2951-S-Bayshore-Dr-512-Miami-FL-33133/43863059_zpid/,2951 S Bayshore Dr #512,Miami,FL,33133,525000
zpid_43863885,for sale,25.712976,-80.259834,4061,4,5,https://www.zillow.com/homedetails/4121-Hardie-Ave-Miami-FL-33133/43863885_zpid/,4121 Hardie Ave,Miami,FL,33133,4975000
